epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,6228.05,0.81584,0.45334,1.07393,0.94562,0.94194,0.96799,0.78441,0.84413,0.43653,1.0127,0.000608468,0.000608468,0.000608468
60,6333.67,0.80848,0.4512,1.07202,0.94478,0.94272,0.96564,0.78742,0.81852,0.42557,1.00732,0.000594321,0.000594321,0.000594321
61,6439.26,0.80539,0.4482,1.07087,0.95217,0.93623,0.96771,0.78512,0.82821,0.42779,1.00841,0.000580174,0.000580174,0.000580174
62,6544.77,0.80066,0.44593,1.07415,0.94617,0.9326,0.96552,0.79158,0.82124,0.42481,1.01118,0.000566027,0.000566027,0.000566027
63,6650.34,0.79456,0.44142,1.06528,0.9546,0.93272,0.96175,0.78766,0.8256,0.44669,1.0089,0.00055188,0.00055188,0.00055188
64,6755.98,0.7992,0.43998,1.06096,0.95096,0.93017,0.96394,0.78966,0.82731,0.42777,1.00809,0.000537733,0.000537733,0.000537733
65,6861.51,0.79113,0.43436,1.06121,0.94299,0.94103,0.96423,0.78694,0.82577,0.42593,1.01217,0.000523586,0.000523586,0.000523586
66,6966.95,0.78352,0.43402,1.0636,0.94313,0.94002,0.96263,0.78944,0.82709,0.4385,1.00459,0.000509438,0.000509438,0.000509438
67,7072.79,0.78604,0.432,1.06018,0.93391,0.94933,0.96268,0.7878,0.82334,0.43647,1.00503,0.000495291,0.000495291,0.000495291
68,7178.08,0.78147,0.4276,1.05822,0.93457,0.94771,0.96692,0.78975,0.82896,0.43236,1.00451,0.000481144,0.000481144,0.000481144
69,7283.1,0.77246,0.41962,1.05211,0.94768,0.93253,0.96474,0.79373,0.8165,0.42121,1.00425,0.000466997,0.000466997,0.000466997
70,7388.14,0.76672,0.42166,1.05025,0.95212,0.92848,0.96353,0.79184,0.82077,0.42747,1.01236,0.00045285,0.00045285,0.00045285
71,7493.21,0.75944,0.41186,1.04355,0.9523,0.93458,0.96627,0.79366,0.82967,0.42744,1.0107,0.000438703,0.000438703,0.000438703
72,7598.28,0.76273,0.4148,1.04501,0.94042,0.93213,0.9643,0.794,0.82181,0.4466,1.00955,0.000424556,0.000424556,0.000424556
73,7703.31,0.75512,0.40959,1.03888,0.94572,0.94304,0.96518,0.79591,0.81933,0.4277,1.00651,0.000410409,0.000410409,0.000410409
74,7808.34,0.74755,0.40938,1.03858,0.93972,0.94664,0.96737,0.79355,0.81278,0.42921,1.00128,0.000396262,0.000396262,0.000396262
75,7913.32,0.74873,0.40361,1.03966,0.94138,0.94394,0.96529,0.79689,0.81569,0.42055,1.00438,0.000382115,0.000382115,0.000382115
76,8018.35,0.7469,0.40679,1.03805,0.9399,0.94296,0.96591,0.79804,0.81586,0.41763,1.00449,0.000367967,0.000367967,0.000367967
77,8123.35,0.74387,0.39637,1.03695,0.93944,0.94844,0.96659,0.79457,0.81804,0.41323,1.00834,0.00035382,0.00035382,0.00035382
78,8228.34,0.73487,0.39464,1.03096,0.94649,0.93969,0.96464,0.79403,0.81998,0.42613,1.00577,0.000339673,0.000339673,0.000339673
79,8333.75,0.73242,0.3944,1.02977,0.94544,0.93793,0.96292,0.78952,0.82332,0.42377,1.00269,0.000325526,0.000325526,0.000325526
80,8439.3,0.73204,0.39348,1.02811,0.94763,0.93975,0.96357,0.79386,0.82515,0.4273,1.00678,0.000311379,0.000311379,0.000311379
81,8544.41,0.73134,0.39006,1.02592,0.94159,0.94287,0.9653,0.79614,0.81709,0.4309,1.00272,0.000297232,0.000297232,0.000297232
82,8649.35,0.71843,0.38594,1.02291,0.93579,0.94736,0.96633,0.79682,0.81278,0.42482,0.99775,0.000283085,0.000283085,0.000283085
83,8754.25,0.7309,0.39214,1.02888,0.94703,0.93546,0.96473,0.79767,0.81199,0.42548,1.00104,0.000268938,0.000268938,0.000268938
84,8859.31,0.72439,0.39086,1.02516,0.94334,0.93832,0.96404,0.79819,0.81015,0.42057,0.99573,0.000254791,0.000254791,0.000254791
85,8964.25,0.71995,0.3808,1.02082,0.94756,0.93469,0.96424,0.79695,0.81332,0.42466,0.99404,0.000240644,0.000240644,0.000240644
86,9069.01,0.71014,0.37761,1.01704,0.95466,0.93246,0.96417,0.79511,0.81362,0.41334,0.99908,0.000226497,0.000226497,0.000226497
87,9173.75,0.70753,0.37286,1.01444,0.94291,0.942,0.96521,0.79673,0.81139,0.41344,0.99433,0.000212349,0.000212349,0.000212349
88,9278.67,0.7023,0.37346,1.01327,0.92963,0.95233,0.96447,0.79884,0.81755,0.42143,0.99987,0.000198202,0.000198202,0.000198202
89,9383.67,0.69799,0.36816,1.01184,0.93413,0.94391,0.96349,0.79659,0.81846,0.41831,0.99692,0.000184055,0.000184055,0.000184055
90,9488.65,0.69451,0.37292,1.01017,0.94262,0.94327,0.96521,0.79959,0.81436,0.41293,0.99581,0.000169908,0.000169908,0.000169908
91,9593.48,0.76626,0.34469,1.02496,0.94219,0.94358,0.96515,0.79752,0.80964,0.40784,0.99663,0.000155761,0.000155761,0.000155761
92,9697.98,0.74575,0.32746,1.01237,0.9443,0.94463,0.96529,0.7967,0.81826,0.41759,1.00386,0.000141614,0.000141614,0.000141614
93,9802.32,0.73686,0.32612,1.0123,0.94494,0.94324,0.96569,0.79884,0.8148,0.41423,1.00375,0.000127467,0.000127467,0.000127467
94,9906.7,0.73145,0.3237,1.00634,0.94039,0.94594,0.96585,0.79996,0.81271,0.41189,0.99776,0.00011332,0.00011332,0.00011332
95,10011,0.72549,0.31764,0.99975,0.94001,0.94227,0.96441,0.79938,0.81285,0.41462,0.99721,9.91726e-05,9.91726e-05,9.91726e-05
96,10115.3,0.72531,0.31847,1.00309,0.94184,0.94226,0.96587,0.80025,0.8114,0.41514,1.00019,8.50255e-05,8.50255e-05,8.50255e-05
97,10219.8,0.71823,0.31605,1.00283,0.94058,0.94202,0.9652,0.79943,0.81151,0.41196,1.00449,7.08784e-05,7.08784e-05,7.08784e-05
98,10324.1,0.71465,0.31534,1.00111,0.94458,0.94067,0.96581,0.79939,0.81265,0.41506,1.00732,5.67313e-05,5.67313e-05,5.67313e-05
99,10429.1,0.71026,0.31343,0.99944,0.94386,0.944,0.96596,0.79907,0.81088,0.41312,1.00697,4.25842e-05,4.25842e-05,4.25842e-05
100,10533.7,0.70323,0.31039,0.99714,0.94202,0.94485,0.96582,0.80046,0.81097,0.41356,1.00648,2.84371e-05,2.84371e-05,2.84371e-05
